ratio_absorb,PSII_content_per_leaf,PSII_antenna_size,P700_red_initial,QA_content_initial,time_axis,NPQ,Phi2,LEF,qL,Z,V,pmf,Dy,pHlumen,fraction_Dy,fraction_DpH,Klumen,Cl_lumen,Cl_stroma,idx
0.27777778,2.38,0.36666667,5.6,3.4,1199.05,1.011304047,0.707252591,142.7765569,0.995724957,0.158424342,0.841575658,0.10679968,0.0083428,6.159051994,0.078116334,0.921883666,0.08719733,0.053747357,0.038625264,2335
0.27777778,2.38,0.36666667,6.7,3.4,1199.05,1.006440678,0.707754159,142.8778223,0.995727708,0.157034289,0.842965711,0.106824028,0.008440501,6.160274554,0.079013134,0.920986866,0.086853024,0.054029847,0.038597015,2336
0.27777778,2.38,0.36666667,7.8,3.4,1199.05,1.001404986,0.708274265,142.9828124,0.995730648,0.155591121,0.844408879,0.10684919,0.008541558,6.161539468,0.079940315,0.920059685,0.086494444,0.054297323,0.038570268,2337
0.27777778,2.38,0.36666667,8.9,3.4,1199.05,0.996251468,0.70880729,143.0904096,0.995733464,0.154114642,0.845885358,0.106874609,0.008644726,6.162835282,0.080886618,0.919113382,0.086125961,0.054554377,0.038544562,2338
0.27777778,2.38,0.36666667,10,3.4,1199.05,0.991015615,0.70934947,143.199883,0.99573546,0.152614417,0.847385583,0.106899271,0.008748517,6.164154102,0.081838881,0.918161119,0.085751024,0.054804609,0.038519539,2339
0.27777778,2.38,0.45555556,0.1,3.4,1199.05,0.00727049,0.166394401,33.59080398,0.041200679,0.00010329,0.99989671,0.052145307,0.002431657,6.971439171,0.04663233,0.95336767,0.091445519,0.043031904,0.03969681,2340
0.27777778,2.38,0.45555556,1.2,3.4,1199.05,0.693743683,0.738699129,149.1249086,0.981193348,0.074932887,0.925067113,0.10018791,0.0069131,6.245419837,0.069001341,0.930998659,0.087060193,0.049169311,0.039083069,2341
0.27777778,2.38,0.45555556,2.3,3.4,1199.05,1.164390914,0.691494076,139.5953471,0.994124638,0.205687284,0.794312716,0.109382679,0.008713257,6.122176306,0.079658472,0.920341528,0.087771396,0.052635912,0.038736409,2342
0.27777778,2.38,0.45555556,3.4,3.4,1199.05,1.167445419,0.691202202,139.5363835,0.994166822,0.207360724,0.792639276,0.109434749,0.008737834,6.12171809,0.079845152,0.920154848,0.087898631,0.053420682,0.038657932,2343
0.27777778,2.38,0.45555556,4.5,3.4,1199.05,1.166126591,0.691334186,139.5630191,0.994176546,0.207169411,0.792830589,0.109455167,0.008782079,6.122115186,0.08023448,0.91976552,0.087858967,0.054021322,0.038597868,2344
0.27777778,2.38,0.45555556,5.6,3.4,1199.05,1.161748462,0.691766912,139.6504021,0.994181927,0.205771397,0.794228603,0.109481717,0.008870567,6.123147505,0.081023276,0.918976724,0.087560447,0.054352426,0.038564757,2345
0.27777778,2.38,0.45555556,6.7,3.4,1199.05,1.156869927,0.692249458,139.7478139,0.994186658,0.204183909,0.795816091,0.109509096,0.00896624,6.124285741,0.081876672,0.918123328,0.087225274,0.054645001,0.0385355,2346
0.27777778,2.38,0.45555556,7.8,3.4,1199.05,1.151745805,0.692756963,139.8502403,0.994191381,0.202510012,0.797489988,0.109537287,0.009065982,6.12547825,0.082766172,0.917233828,0.086871706,0.054918223,0.038508178,2347
0.27777778,2.38,0.45555556,8.9,3.4,1199.05,1.146485468,0.69327835,139.9555232,0.994194456,0.200791734,0.799208266,0.109563993,0.009166271,6.126704635,0.083661342,0.916338658,0.086508211,0.055180965,0.038481904,2348
0.27777778,2.38,0.45555556,10,3.4,1199.05,1.141129198,0.693810287,140.0628806,0.994198702,0.199043641,0.800956359,0.109592448,0.009269592,6.1279524,0.084582395,0.915417605,0.086137817,0.055436412,0.038456359,2349
0.27777778,2.38,0.54444444,0.1,3.4,1199.05,0.00518095,0.11908323,24.03986865,0.027844547,6.57E-05,0.999934283,0.049031731,0.002269004,7.02062122,0.046276242,0.953723758,0.091916909,0.042813809,0.039718619,2350
0.27777778,2.38,0.54444444,1.2,3.4,1199.05,0.499977624,0.753002341,152.0123296,0.937062261,0.041757755,0.958242245,0.095269632,0.00603889,6.312820974,0.063387358,0.936612642,0.087503112,0.048525318,0.039147468,2351
0.27777778,2.38,0.54444444,2.3,3.4,1199.05,1.225920117,0.684912684,138.2667737,0.991503018,0.223905633,0.776094367,0.110623094,0.009049029,6.107098915,0.081800541,0.918199459,0.087478006,0.052158178,0.038784182,2352
0.27777778,2.38,0.54444444,3.4,3.4,1199.05,1.282581474,0.679650848,137.204449,0.992358859,0.247349682,0.752650318,0.111461512,0.009211476,6.095832729,0.082642659,0.917357341,0.087905347,0.053452591,0.038654741,2353
0.27777778,2.38,0.54444444,4.5,3.4,1199.05,1.281219113,0.679786282,137.2318164,0.992383746,0.247090441,0.752909559,0.111500479,0.009274094,6.096226915,0.083175374,0.916824626,0.087776329,0.053964118,0.038603588,2354
0.27777778,2.38,0.54444444,5.6,3.4,1199.05,1.281124079,0.67979747,137.234047,0.992393409,0.247350242,0.752649758,0.111513654,0.009295613,6.096365982,0.083358517,0.916641483,0.087860743,0.054692431,0.038530757,2355
0.27777778,2.38,0.54444444,6.7,3.4,1199.05,1.276616302,0.680229467,137.3212597,0.992400602,0.245774547,0.754225453,0.111542469,0.009385039,6.097376167,0.084138705,0.915861295,0.0875578,0.055018854,0.038498115,2356
0.27777778,2.38,0.54444444,7.8,3.4,1199.05,1.271595602,0.680710807,137.4184319,0.992406552,0.243996693,0.756003307,0.111571836,0.00948134,6.098491723,0.084979686,0.915020314,0.087216158,0.05530476,0.038469524,2357
0.27777778,2.38,0.54444444,8.9,3.4,1199.05,1.266339764,0.681215313,137.520261,0.992412319,0.242130492,0.757869508,0.111601887,0.009581285,6.099656626,0.085852353,0.914147647,0.086857572,0.055572867,0.038442713,2358
0.27777778,2.38,0.54444444,10,3.4,1199.05,1.260939548,0.681734127,137.625019,0.992416764,0.240211909,0.759788091,0.111631051,0.009682297,6.100854096,0.086734797,0.913265203,0.086488965,0.055830413,0.038416959,2359
0.27777778,2.38,0.63333333,0.1,3.4,1199.05,0.003427568,0.084529647,17.06435163,0.018985891,3.79E-05,0.999962114,0.045245867,0.00207728,7.080523546,0.045910931,0.954089069,0.092501379,0.042559142,0.039744086,2360
0.27777778,2.38,0.63333333,1.2,3.4,1199.05,0.302189532,0.707257763,142.7776366,0.644683737,0.018653803,0.981346197,0.089845658,0.006170759,6.40541834,0.06868177,0.93131823,0.087782598,0.047418943,0.039258106,2361
0.27777778,2.38,0.63333333,2.3,3.4,1199.05,0.940830584,0.710491499,143.4304678,0.976034955,0.133081333,0.866918667,0.105256252,0.007765076,6.175147065,0.073773057,0.926226943,0.087756015,0.050981471,0.038901853,2362
0.27777778,2.38,0.63333333,3.4,3.4,1199.05,1.363740447,0.671495617,135.5581716,0.990106651,0.27652001,0.72347999,0.112913633,0.009587767,6.077902247,0.084912399,0.915087601,0.087731884,0.053050603,0.03869494,2363
0.27777778,2.38,0.63333333,4.5,3.4,1199.05,1.373896241,0.670590935,135.3754634,0.99029376,0.281321239,0.718678761,0.113079061,0.009647502,6.076140681,0.085316431,0.914683569,0.087823134,0.053819503,0.03861805,2364
0.27777778,2.38,0.63333333,5.6,3.4,1199.05,1.372018304,0.670771349,135.4119292,0.990318965,0.280807863,0.719192137,0.113116141,0.00971382,6.076627978,0.085874747,0.914125253,0.087665408,0.054299547,0.038570045,2365
0.27777778,2.38,0.63333333,6.7,3.4,1199.05,1.367780264,0.671169283,135.4922271,0.990333039,0.279256425,0.720743575,0.11315077,0.009804046,6.077554598,0.086645863,0.913354137,0.087367414,0.054631627,0.038536837,2366
0.27777778,2.38,0.63333333,7.8,3.4,1199.05,1.362997444,0.671617313,135.5827054,0.990341689,0.277478813,0.722521187,0.113181866,0.009897283,6.078590285,0.08744584,0.91255416,0.087040779,0.054933192,0.038506681,2367
0.27777778,2.38,0.63333333,8.9,3.4,1199.05,1.36320584,0.671599103,135.578979,0.990347254,0.277846207,0.722153793,0.11318724,0.009907297,6.078667605,0.087530152,0.912469848,0.08718038,0.055717297,0.03842827,2368
0.27777778,2.38,0.63333333,10,3.4,1199.05,1.358026246,0.672084406,135.6769455,0.990354231,0.275908661,0.724091339,0.113218113,0.010005024,6.079781843,0.08836946,0.91163054,0.086830738,0.055994469,0.038400553,2369
0.27777778,2.38,0.72222222,0.1,3.4,1199.05,0.002019761,0.058032749,11.71525728,0.012650096,1.87E-05,0.99998127,0.040411494,0.001839979,7.157141423,0.045531084,0.954468916,0.093262795,0.042248046,0.039775195,2370
0.27777778,2.38,0.72222222,1.2,3.4,1199.05,0.20428262,0.529678418,106.9288245,0.277923946,0.010100858,0.989899142,0.084510268,0.004786632,6.471272732,0.056639655,0.943360345,0.087490045,0.046167454,0.039383255,2371
0.27777778,2.38,0.72222222,2.3,3.4,1199.05,0.598616473,0.731296181,147.6303738,0.891546352,0.057114986,0.942885014,0.097813308,0.006409401,6.276601564,0.065526886,0.934473114,0.0875196,0.049089995,0.039091001,2372
0.27777778,2.38,0.72222222,3.4,3.4,1199.05,1.06433229,0.697268001,140.7610113,0.974319042,0.169009155,0.830990845,0.107633629,0.008282716,6.144151438,0.076952861,0.923047139,0.087746483,0.051485414,0.038851459,2373
0.27777778,2.38,0.72222222,4.5,3.4,1199.05,1.430390613,0.664724234,134.1911587,0.987405645,0.30141316,0.69858684,0.113973613,0.009780555,6.063449036,0.085814203,0.914185797,0.088263542,0.053692356,0.038630764,2374
0.27777778,2.38,0.72222222,5.6,3.4,1199.05,1.453477207,0.662719944,133.7865421,0.987874068,0.312197246,0.687802754,0.1143126,0.009876028,6.059390469,0.086394918,0.913605082,0.088404528,0.054539538,0.038546046,2375
0.27777778,2.38,0.72222222,6.7,3.4,1199.05,1.444500132,0.663550269,133.9541388,0.987924801,0.308718248,0.691281752,0.114402495,0.01007989,6.061289925,0.088109007,0.911890993,0.087498098,0.054243848,0.038575615,2376
0.27777778,2.38,0.72222222,7.8,3.4,1199.05,1.441445814,0.66383359,134.0113339,0.987943655,0.307649651,0.692350349,0.114434762,0.010154019,6.061987622,0.088731947,0.911268053,0.08728808,0.054666748,0.038533325,2377
0.27777778,2.38,0.72222222,8.9,3.4,1199.05,1.436743029,0.664266592,134.0987653,0.987956364,0.305840021,0.694159979,0.114468601,0.010247859,6.062987624,0.089525498,0.910474502,0.086960762,0.054967079,0.038503292,2378
0.27777778,2.38,0.72222222,10,3.4,1199.05,1.431549507,0.664744713,134.1952769,0.987967254,0.303819971,0.696180029,0.114502923,0.010347767,6.064080746,0.090371207,0.909628793,0.086601578,0.055233925,0.038476608,2379
0.27777778,2.38,0.81111111,0.1,3.4,1199.05,0.000968707,0.036852209,7.439539632,0.007848222,7.04E-06,0.999992957,0.033709397,0.001520786,7.263523159,0.045114605,0.954885395,0.094342655,0.041839805,0.039816019,2380
0.27777778,2.38,0.81111111,1.2,3.4,1199.05,0.104643131,0.341338692,68.90748671,0.117307436,0.003847687,0.996152313,0.07747842,0.00411012,6.57719499,0.053048575,0.946951425,0.088112353,0.045265413,0.039473459,2381
0.27777778,2.38,0.81111111,2.3,3.4,1199.05,0.31425313,0.589646401,119.0347253,0.386983638,0.019479372,0.980520628,0.089452494,0.005361217,6.39847871,0.059933675,0.940066325,0.087161587,0.046902771,0.039309723,2382
0.27777778,2.38,0.81111111,3.4,3.4,1199.05,0.627063988,0.711746561,143.6837454,0.82325749,0.060799333,0.939200667,0.097493028,0.00548593,6.266548371,0.056269977,0.943730023,0.092059308,0.053779645,0.038622036,2383
0.27777778,2.38,0.81111111,4.5,3.4,1199.05,0.899558462,0.708546402,143.0377898,0.94630627,0.121719981,0.878280019,0.104460085,0.007614893,6.185913459,0.072897631,0.927102369,0.087625252,0.050630841,0.038936916,2384
0.27777778,2.38,0.81111111,5.6,3.4,1199.05,1.208768782,0.682684836,137.8169897,0.973777787,0.216701589,0.783298411,0.110139602,0.008768481,6.110481319,0.079612429,0.920387571,0.088360718,0.052675924,0.038732408,2385
0.27777778,2.38,0.81111111,6.7,3.4,1199.05,1.466062786,0.660668139,133.3724136,0.983882038,0.3143646,0.6856354,0.114610759,0.009939388,6.055477155,0.086722995,0.913277005,0.088351305,0.053809566,0.038619043,2386
0.27777778,2.38,0.81111111,7.8,3.4,1199.05,1.512142562,0.656777442,132.5868363,0.985069479,0.335545847,0.664454153,0.115329317,0.010160446,6.047185484,0.088099417,0.911900583,0.088359247,0.054544276,0.038545572,2387
0.27777778,2.38,0.81111111,8.9,3.4,1199.05,1.508721371,0.657101508,132.6523201,0.985143499,0.334299857,0.665700143,0.115406161,0.010283557,6.047956605,0.089107521,0.910892479,0.087913804,0.054724801,0.03852752,2388
0.27777778,2.38,0.81111111,10,3.4,1199.05,1.509146431,0.657068807,132.6457115,0.985167428,0.334659253,0.665340747,0.115423989,0.010301436,6.047957438,0.089248653,0.910751347,0.088019329,0.055474592,0.038452541,2389
0.27777778,2.38,0.9,0.1,3.4,1199.05,0.00028883,0.019164345,3.868515524,0.004005008,1.41E-06,0.999998592,0.022691411,0.001011446,7.438667252,0.044573966,0.955426034,0.096165448,0.041214295,0.039878571,2390
0.27777778,2.38,0.9,1.2,3.4,1199.05,0.032593626,0.173670093,35.05949687,0.044471439,0.000773413,0.999226587,0.066115377,0.003252659,6.752288043,0.049196716,0.950803284,0.089456315,0.044124461,0.039587554,2391
0.27777778,2.38,0.9,2.3,3.4,1199.05,0.107471205,0.313020851,63.19108287,0.103405189,0.003994479,0.996005521,0.077749548,0.004134477,6.573082155,0.053176862,0.946823138,0.088080385,0.045292245,0.039470776,2392
0.27777778,2.38,0.9,3.4,3.4,1199.05,0.211085342,0.441767749,89.18176615,0.19639662,0.010598185,0.989401815,0.084875286,0.004828907,6.465893689,0.056894153,0.943105847,0.08744319,0.04619868,0.039380132,2393
0.27777778,2.38,0.9,4.5,3.4,1199.05,0.331565373,0.555739289,112.1897785,0.341331104,0.021189879,0.978810121,0.090102168,0.005444141,6.389032879,0.060421863,0.939578137,0.087114541,0.046995125,0.039300487,2394
0.27777778,2.38,0.9,5.6,3.4,1199.05,0.460702626,0.645901004,130.3911571,0.545988194,0.036272187,0.963727813,0.094336647,0.00605385,6.328620038,0.06417283,0.93582717,0.086980416,0.047761142,0.039223886,2395
0.27777778,2.38,0.9,6.7,3.4,1199.05,0.176845366,0.732649283,147.9034253,0.660867439,0.010625157,0.989374843,0.097978485,0.019720799,6.49570524,0.201276836,0.798723164,0.098866298,0.057146332,0.038285367,2396
0.27777778,2.38,0.9,7.8,3.4,1199.05,0.778373406,0.708067279,142.9410543,0.883883208,0.092210111,0.907789889,0.101785606,0.006965532,6.219665438,0.068433371,0.931566629,0.08822641,0.050681174,0.038931883,2397
0.27777778,2.38,0.9,8.9,3.4,1199.05,0.937214556,0.701510128,141.6173688,0.93295833,0.131633679,0.868366321,0.105170496,0.007726603,6.175935118,0.073467402,0.926532598,0.087803285,0.050965089,0.038903491,2398
0.27777778,2.38,0.9,10,3.4,1199.05,1.107214562,0.688861218,139.0638543,0.956019004,0.182538997,0.817461003,0.108239271,0.008272425,6.133885891,0.076427204,0.923572796,0.088596606,0.052466733,0.038753327,2399
0.27777778,3.15,0.1,0.1,4.5,1199.05,0.012081549,0.814419732,164.4109822,0.910148326,0.000203967,0.999796033,0.05682567,0.00268069,6.89758366,0.047173926,0.952826074,0.090773448,0.043396584,0.039660342,2400
0.27777778,3.15,0.1,1.2,4.5,1199.05,0.174526064,0.805919328,162.6949622,0.999429398,0.008436244,0.991563756,0.082954999,0.004774627,6.496993798,0.057556832,0.942443168,0.087285842,0.047134681,0.039286532,2401
0.27777778,3.15,0.1,2.3,4.5,1199.05,0.173615164,0.806040757,162.719474,0.999430073,0.008507337,0.991492663,0.082960382,0.004833819,6.497890629,0.058266601,0.941733399,0.087191087,0.047673397,0.03923266,2402
0.27777778,3.15,0.1,3.4,4.5,1199.05,0.171863636,0.806274245,162.7666102,0.999430689,0.008397381,0.991602619,0.082968743,0.004940163,6.499523669,0.059542456,0.940457544,0.086842537,0.047946586,0.039205341,2403
0.27777778,3.15,0.1,4.5,4.5,1199.05,0.170026406,0.806519285,162.8160783,0.999431226,0.008269194,0.991730806,0.082977239,0.005052062,6.501247048,0.060884916,0.939115084,0.08646555,0.048189832,0.039181017,2404
0.27777778,3.15,0.1,5.6,4.5,1199.05,0.168201585,0.806762789,162.8652337,0.999431578,0.008142133,0.991857867,0.082985269,0.00516379,6.502975346,0.062225384,0.937774616,0.086089717,0.04843412,0.039156588,2405
0.27777778,3.15,0.1,6.7,4.5,1199.05,0.166392423,0.807004373,162.914004,0.999432082,0.008016917,0.991983083,0.082993579,0.005275902,6.50470538,0.06357,0.93643,0.085715665,0.04868012,0.039131988,2406
0.27777778,3.15,0.1,7.8,4.5,1199.05,0.164585647,0.807245767,162.9627347,0.99943249,0.007890256,0.992109744,0.083001672,0.005388623,6.506449176,0.064921861,0.935078139,0.085339446,0.048923743,0.039107626,2407
0.27777778,3.15,0.1,8.9,4.5,1199.05,0.162791077,0.80748568,163.0111669,0.999432935,0.007764854,0.992235146,0.083009809,0.005501698,6.508198159,0.066277691,0.933722309,0.08496388,0.04916793,0.039083207,2408
0.27777778,3.15,0.1,10,4.5,1199.05,0.161006102,0.807724463,163.0593722,0.999433454,0.00764045,0.99235955,0.083018079,0.005615373,6.509954885,0.067640357,0.932359643,0.084588064,0.049411743,0.039058826,2409
0.27777778,3.15,0.18888889,0.1,4.5,1199.05,0.009137543,0.5851199,118.1210556,0.291643839,0.000140274,0.999859726,0.054248689,0.002542174,6.938224761,0.04686149,0.95313851,0.091146119,0.043198491,0.039680151,2410
0.27777778,3.15,0.18888889,1.2,4.5,1199.05,0.422699081,0.774058958,156.2631452,0.998785305,0.032989107,0.967010893,0.093205386,0.005927361,6.345366245,0.06359462,0.93640538,0.086927546,0.04868743,0.039131257,2411
0.27777778,3.15,0.18888889,2.3,4.5,1199.05,0.422849502,0.774041144,156.2595421,0.998789169,0.033909667,0.966090333,0.093214712,0.005948805,6.345568227,0.06381831,0.93618169,0.087032817,0.049438964,0.039056104,2412
0.27777778,3.15,0.18888889,3.4,4.5,1199.05,0.420493138,0.774331144,156.3180826,0.998790534,0.033829031,0.966170969,0.093226712,0.006027217,6.346675087,0.064651181,0.935348819,0.086820868,0.049856736,0.039014326,2413
0.27777778,3.15,0.18888889,4.5,4.5,1199.05,0.41736032,0.774716883,156.3959545,0.998791464,0.033488744,0.966511256,0.093240486,0.006125523,6.348083958,0.065695959,0.934304041,0.086498859,0.050159515,0.038984048,2414
0.27777778,3.15,0.18888889,5.6,4.5,1199.05,0.41386223,0.775148042,156.4829942,0.99879245,0.033042429,0.966957571,0.093255677,0.006234412,6.34964558,0.066852895,0.933147105,0.086122196,0.050405207,0.038959479,2415
0.27777778,3.15,0.18888889,6.7,4.5,1199.05,0.410332099,0.775583628,156.5709277,0.998793403,0.032588192,0.967411808,0.093270906,0.006344682,6.351229601,0.068024233,0.931975767,0.085740199,0.050645173,0.038935483,2416
0.27777778,3.15,0.18888889,7.8,4.5,1199.05,0.40681476,0.776018115,156.6586395,0.998794307,0.032139159,0.967860841,0.093285986,0.006455092,6.352818423,0.069196799,0.930803201,0.085359292,0.050886133,0.038911387,2417
0.27777778,3.15,0.18888889,8.9,4.5,1199.05,0.403303891,0.776452294,156.7462884,0.998795248,0.031690993,0.968309007,0.093301121,0.00656595,6.354413805,0.070373748,0.929626252,0.084978596,0.051127177,0.038887282,2418
0.27777778,3.15,0.18888889,10,4.5,1199.05,0.399808523,0.776885036,156.8336473,0.998796169,0.031248992,0.968751008,0.093316165,0.006676952,6.356013109,0.071551932,0.928448068,0.084599123,0.051369382,0.038863062,2419
0.27777778,3.15,0.27777778,0.1,4.5,1199.05,0.007310415,0.382568131,77.23089627,0.127897852,0.000104082,0.999895918,0.052194274,0.002432913,6.970643983,0.046612643,0.953387357,0.091445589,0.043043142,0.039695686,2420
0.27777778,3.15,0.27777778,1.2,4.5,1199.05,0.639989398,0.748094445,151.0215531,0.998021512,0.066495498,0.933504502,0.098974382,0.006769148,6.26324609,0.068392926,0.931607074,0.086936375,0.049608609,0.039039139,2421
0.27777778,3.15,0.27777778,2.3,4.5,1199.05,0.644631769,0.747567753,150.9152176,0.998055242,0.069139389,0.930860611,0.099035165,0.006770063,6.262248303,0.068360191,0.931639809,0.087202293,0.050553916,0.038944608,2422
0.27777778,3.15,0.27777778,3.4,4.5,1199.05,0.642426296,0.747821476,150.9664351,0.998058283,0.069103144,0.930896856,0.099050349,0.006835316,6.263082786,0.0690085,0.9309915,0.087054323,0.051040164,0.038895984,2423
0.27777778,3.15,0.27777778,4.5,4.5,1199.05,0.638916673,0.748225029,151.0478992,0.998060181,0.068574654,0.931425346,0.099067624,0.006924044,6.264273667,0.069892097,0.930107903,0.086775856,0.051389652,0.038861035,2424
0.27777778,3.15,0.27777778,5.6,4.5,1199.05,0.634926491,0.748684271,151.1406047,0.998061834,0.067889703,0.932110297,0.099086078,0.007022466,6.265606454,0.070872374,0.929127626,0.086445394,0.051684754,0.038831525,2425
0.27777778,3.15,0.27777778,6.7,4.5,1199.05,0.63063989,0.74917815,151.2403119,0.998063048,0.067115427,0.932884573,0.099104722,0.007126658,6.267032261,0.071910377,0.928089623,0.086081495,0.051944914,0.038805509,2426
0.27777778,3.15,0.27777778,7.8,4.5,1199.05,0.626199885,0.749690417,151.3437251,0.998064449,0.066298448,0.933701552,0.099124299,0.007234857,6.268509297,0.072987721,0.927012279,0.085700041,0.052186683,0.038781332,2427
0.27777778,3.15,0.27777778,8.9,4.5,1199.05,0.621752485,0.750204239,151.447451,0.998065857,0.065490559,0.934509441,0.099143919,0.007343748,6.269997138,0.07407159,0.92592841,0.085317291,0.052426966,0.038757303,2428
0.27777778,3.15,0.27777778,10,4.5,1199.05,0.61730511,0.75071872,151.5513151,0.998067047,0.064681514,0.935318486,0.099163113,0.007452543,6.271490504,0.075154392,0.924845608,0.084935233,0.052667847,0.038733215,2429
0.27777778,3.15,0.36666667,0.1,4.5,1199.05,0.005691911,0.263429104,53.17975031,0.073704556,7.45E-05,0.999925483,0.049894315,0.002312786,7.006974532,0.046353707,0.953646293,0.091789684,0.042877855,0.039712215,2430
0.27777778,3.15,0.36666667,1.2,4.5,1199.05,0.624746254,0.749112377,151.2270775,0.994107748,0.062197996,0.937802004,0.098560996,0.006632739,6.267862395,0.067295783,0.932704217,0.08715014,0.049075162,0.039092484,2431
0.27777778,3.15,0.36666667,2.3,4.5,1199.05,0.826357459,0.727116504,146.7866152,0.997223931,0.107903806,0.892096194,0.102981097,0.007423718,6.20737702,0.072088162,0.927911838,0.087408678,0.051277397,0.03887226,2432
0.27777778,3.15,0.36666667,3.4,4.5,1199.05,0.825344653,0.727228153,146.8091544,0.997231972,0.108238233,0.891761767,0.103001915,0.007472472,6.207842616,0.072546924,0.927453076,0.087353121,0.051862779,0.038813722,2433
0.27777778,3.15,0.36666667,4.5,4.5,1199.05,0.821831912,0.727610772,146.8863917,0.997235373,0.10755408,0.89244592,0.103022275,0.007554898,6.208877049,0.073332665,0.926667335,0.087103473,0.052243419,0.038775658,2434
0.27777778,3.15,0.36666667,5.6,4.5,1199.05,0.817617049,0.728070077,146.9791111,0.997237838,0.106624559,0.893375441,0.103043313,0.007648472,6.210085977,0.074225794,0.925774206,0.086791182,0.052558336,0.038744166,2435
0.27777778,3.15,0.36666667,6.7,4.5,1199.05,0.813088735,0.728564063,147.0788355,0.997239876,0.105592929,0.894407071,0.103064669,0.007747287,6.211376968,0.075169182,0.924830818,0.086449854,0.052842809,0.038715719,2436
0.27777778,3.15,0.36666667,7.8,4.5,1199.05,0.808374101,0.729079075,147.182799,0.997241955,0.104505968,0.895494032,0.103086782,0.007849937,6.212719248,0.07614882,0.92385118,0.086090638,0.053108527,0.038689147,2437
0.27777778,3.15,0.36666667,8.9,4.5,1199.05,0.803522611,0.729609768,147.2899285,0.99724395,0.103381914,0.896618086,0.103109256,0.007955354,6.214101631,0.077154604,0.922845396,0.085717903,0.053360065,0.038663994,2438
0.27777778,3.15,0.36666667,10,4.5,1199.05,0.798588783,0.730150172,147.3990304,0.997245546,0.102237252,0.897762748,0.103131302,0.008061949,6.215510773,0.078171695,0.921828305,0.085337307,0.053603319,0.038639668,2439
0.27777778,3.15,0.45555556,0.1,4.5,1199.05,0.004267789,0.187517554,37.85494417,0.047496068,5.08E-05,0.999949248,0.047253117,0.002177623,7.048741759,0.046084213,0.953915787,0.092193219,0.042696123,0.039730388,2440
0.27777778,3.15,0.45555556,1.2,4.5,1199.05,0.475143733,0.764682645,154.3703139,0.982294679,0.038494271,0.961505729,0.094645813,0.006012357,6.322775739,0.063524811,0.936475189,0.087189701,0.048096722,0.039190328,2441
0.27777778,3.15,0.45555556,2.3,4.5,1199.05,0.971278408,0.711508206,143.6357034,0.996264357,0.145208069,0.854791931,0.105857068,0.007969755,6.168544792,0.075287891,0.924712109,0.08749496,0.051598386,0.038840161,2442
0.27777778,3.15,0.45555556,3.4,4.5,1199.05,0.975244309,0.711103523,143.5539833,0.996303331,0.147518164,0.852481836,0.105915688,0.007991914,6.167937106,0.075455435,0.924544565,0.087642333,0.052408755,0.038759124,2443
0.27777778,3.15,0.45555556,4.5,4.5,1199.05,0.972288303,0.711412505,143.6163526,0.996310172,0.146888895,0.853111105,0.105940117,0.008065582,6.168757742,0.076133402,0.923866598,0.087441371,0.052841504,0.03871585,2444
0.27777778,3.15,0.45555556,5.6,4.5,1199.05,0.968101911,0.711849264,143.7045385,0.996313623,0.145796239,0.854203761,0.10596294,0.00815417,6.169853823,0.076953032,0.923046968,0.087147608,0.05317645,0.038682355,2445
0.27777778,3.15,0.45555556,6.7,4.5,1199.05,0.963454298,0.712334707,143.8025193,0.996317164,0.144540766,0.855459234,0.105987584,0.008250915,6.171055509,0.077847934,0.922152066,0.086816553,0.053472199,0.03865278,2446
0.27777778,3.15,0.45555556,7.8,4.5,1199.05,0.95856257,0.712846074,143.9057653,0.996319505,0.143205302,0.856794698,0.106011041,0.008350159,6.172318634,0.078766882,0.921233118,0.086464929,0.053746344,0.038625366,2447
0.27777778,3.15,0.45555556,8.9,4.5,1199.05,0.953537378,0.713372225,144.0119749,0.996322246,0.14182976,0.85817024,0.106035706,0.008452622,6.173615266,0.079714862,0.920285138,0.086102168,0.054008759,0.038599124,2448
0.27777778,3.15,0.45555556,10,4.5,1199.05,0.948429529,0.713907802,144.1200861,0.996324922,0.140434058,0.859565942,0.106060586,0.008556718,6.174935531,0.080677637,0.919322363,0.085732439,0.054263803,0.03857362,2449
0.27777778,3.15,0.54444444,0.1,4.5,1199.05,0.003039199,0.135087788,27.270627,0.032102743,3.23E-05,0.99996772,0.044145078,0.002022107,7.09795049,0.045805946,0.954194054,0.092676043,0.042489797,0.03975102,2450
0.27777778,3.15,0.54444444,1.2,4.5,1199.05,0.329070502,0.775457942,156.5455682,0.940564854,0.020994222,0.979005778,0.08989008,0.005313283,6.390386712,0.059108667,0.940891333,0.087614421,0.047477712,0.039252229,2451
0.27777778,3.15,0.54444444,2.3,4.5,1199.05,0.922842562,0.715833434,144.5088891,0.992574022,0.128789519,0.871210481,0.104998758,0.007801325,6.180042785,0.074299216,0.925700784,0.087317135,0.050670132,0.038932987,2452
0.27777778,3.15,0.54444444,3.4,4.5,1199.05,1.097084028,0.698431231,140.9957688,0.995252548,0.183844898,0.816155102,0.108159616,0.008436145,6.137942156,0.077997182,0.922002818,0.087796213,0.052589245,0.038741076,2453
0.27777778,3.15,0.54444444,4.5,4.5,1199.05,1.09703175,0.698440731,140.9976873,0.995272628,0.184352615,0.815647385,0.108194268,0.008482932,6.138144402,0.078404635,0.921595365,0.087761481,0.053199054,0.038680095,2454
