ratio_absorb,PSII_content_per_leaf,PSII_antenna_size,P700_red_initial,idx,Phi2,v_ATP_made,Phi2*PSII_antenna_size*ratio_absorb*500,NADPH,2NADPH,3_v_ATP_made,CO2
0.7,7.0,0.7,8.0,621,0.674601294,49.08602023,165.27731702999998,82.63865851499999,41.319329257499994,16.362006743333335,16.362006743333335
0.7,7.0,0.7,10.0,622,0.675487847,49.2105044,165.49452251499997,82.74726125749999,41.37363062874999,16.403501466666665,16.403501466666665
0.7,7.0,0.9,0.1,623,0.035977309,0.316860426,11.332852334999998,5.666426167499999,2.8332130837499996,0.1056201419999999,0.1056201419999999
0.7,7.0,0.9,0.5,624,0.126614833,1.575561472,39.883672395,19.9418361975,9.97091809875,0.5251871573333333,0.5251871573333333
0.7,7.0,0.9,1.0,625,0.220831804,3.148934178,69.56201826,34.78100913,17.390504565,1.049644726,1.049644726
0.7,7.0,0.9,4.0,626,0.616425192,12.57034321,194.17393548,97.08696774,48.54348387,4.190114403333333,4.190114403333333
0.7,7.0,0.9,6.0,627,0.719792999,19.05997964,226.73479468500005,113.36739734250004,56.68369867125002,6.3533265466666675,6.3533265466666675
0.7,7.0,0.9,8.0,628,0.795815677,26.17338729,250.68193825499995,125.34096912749996,62.67048456374998,8.72446243,8.72446243
0.7,7.0,0.9,10.0,629,0.708446564,34.90910396,223.16066765999997,111.58033383,55.790166915,11.636367986666668,11.636367986666668
0.9,0.07,0.1,0.1,630,0.088320857,60.0468606,3.974438565,1.9872192825,0.99360964125,20.0156202,0.99360964125
0.9,0.07,0.1,0.5,631,0.091455316,63.89161397,4.11548922,2.05774461,1.028872305,21.29720465666667,1.028872305
0.9,0.07,0.1,1.0,632,0.09181493,64.36818149,4.13167185,2.065835925,1.0329179625,21.456060496666662,1.0329179625
0.9,0.07,0.1,4.0,633,0.092322071,64.97868601,4.154493195,2.0772465975,1.03862329875,21.659562003333335,1.03862329875
0.9,0.07,0.1,6.0,634,0.0924764,65.21029994,4.1614379999999995,2.080719,1.0403595,21.736766646666663,1.0403595
0.9,0.07,0.1,8.0,635,0.092691257,65.42630403,4.171106565,2.0855532825,1.04277664125,21.80876801,1.04277664125
0.9,0.07,0.1,10.0,636,0.092876533,65.63585892,4.179443985000001,2.0897219925000003,1.0448609962500002,21.87861964,1.0448609962500002
0.9,0.07,0.3,0.1,637,0.029670147,59.84737005,4.0054698449999995,2.0027349224999997,1.00136746125,19.94912335,1.00136746125
0.9,0.07,0.3,0.5,638,0.030817532,63.94550148,4.16036682,2.08018341,1.040091705,21.31516716,1.040091705
0.9,0.07,0.3,1.0,639,0.030947831,64.43092985,4.177957185,2.0889785925,1.04448929625,21.476976616666665,1.04448929625
0.9,0.07,0.3,4.0,640,0.031117039,65.04541023,4.200800265,2.1004001325,1.05020006625,21.68180341,1.05020006625
0.9,0.07,0.3,6.0,641,0.031206196,65.27904758,4.21283646,2.10641823,1.053209115,21.759682526666666,1.053209115
0.9,0.07,0.3,8.0,642,0.031266409,65.49601617,4.220965215,2.1104826075,1.05524130375,21.832005390000003,1.05524130375
0.9,0.07,0.3,10.0,643,0.031296164,65.7077569,4.224982140000001,2.1124910700000004,1.0562455350000002,21.902585633333334,1.0562455350000002
0.9,0.07,0.5,0.1,644,0.017750611,59.36318554,3.993887475,1.9969437375,0.99847186875,19.787728513333334,0.99847186875
0.9,0.07,0.5,0.5,645,0.018525166,63.94244427,4.16816235,2.084081175,1.0420405875,21.31414809,1.0420405875
0.9,0.07,0.5,1.0,646,0.018609623,64.43926563,4.1871651750000005,2.0935825875000003,1.04679129375,21.479755209999997,1.04679129375
0.9,0.07,0.5,4.0,647,0.018716508,65.05728782,4.2112143,2.10560715,1.052803575,21.685762606666668,1.052803575
0.9,0.07,0.5,6.0,648,0.018740679,65.29062608,4.216652775,2.1083263875,1.05416319375,21.763542026666663,1.05416319375
0.9,0.07,0.5,8.0,649,0.018803602,65.50888174,4.23081045,2.115405225,1.0577026125,21.836293913333336,1.0577026125
0.9,0.07,0.5,10.0,650,0.018810563,65.72110684,4.232376675,2.1161883375,1.05809416875,21.907035613333335,1.05809416875
0.9,0.07,0.7,0.1,651,0.012504345,57.80858156,3.938868675,1.9694343375,0.98471716875,19.269527186666668,0.98471716875
0.9,0.07,0.7,0.5,652,0.013244004,63.9118134,4.171861260000001,2.0859306300000005,1.0429653150000002,21.3039378,1.0429653150000002
0.9,0.07,0.7,1.0,653,0.013311861,64.43625847,4.193236215,2.0966181075,1.04830905375,21.478752823333338,1.04830905375
0.9,0.07,0.7,4.0,654,0.013394335,65.06176406,4.219215525,2.1096077625,1.05480388125,21.687254686666662,1.05480388125
0.9,0.07,0.7,6.0,655,0.013409815,65.29576795,4.224091725,2.1120458625,1.05602293125,21.765255983333333,1.05602293125
0.9,0.07,0.7,8.0,656,0.013427401,65.51385136,4.229631315,2.1148156575,1.05740782875,21.837950453333335,1.05740782875
0.9,0.07,0.7,10.0,657,0.013453378,65.72690126,4.23781407,2.118907035,1.0594535175,21.908967086666667,1.0594535175
0.9,0.07,0.9,0.1,658,0.007422646,38.04258399,3.0061716300000003,1.5030858150000002,0.7515429075000001,12.68086133,0.7515429075000001
0.9,0.07,0.9,0.5,659,0.010281227,63.6717413,4.163896935,2.0819484675,1.04097423375,21.223913766666666,1.04097423375
0.9,0.07,0.9,1.0,660,0.010351353,64.39037079,4.192297965,2.0961489825,1.04807449125,21.463456930000003,1.04807449125
0.9,0.07,0.9,4.0,661,0.0104157,65.05787297,4.2183585,2.10917925,1.054589625,21.68595765666667,1.054589625
0.9,0.07,0.9,6.0,662,0.010435199,65.29373047,4.226255595,2.1131277975,1.05656389875,21.764576823333332,1.05656389875
0.9,0.07,0.9,8.0,663,0.01044939,65.51276896,4.23200295,2.116001475,1.0580007375,21.837589653333335,1.0580007375
0.9,0.07,0.9,10.0,664,0.010469518,65.7262083,4.240154790000001,2.1200773950000005,1.0600386975000002,21.9087361,1.0600386975000002
0.9,0.1,0.1,0.1,665,0.135751374,59.91750478,6.1088118300000005,3.054405915,1.5272029575,19.972501593333337,1.5272029575
0.9,0.1,0.1,0.5,666,0.141334634,64.27753212,6.36005853,3.180029265,1.5900146325,21.42584404,1.5900146325
0.9,0.1,0.1,1.0,667,0.141900953,64.77820235,6.385542885,3.1927714425,1.59638572125,21.592734116666666,1.59638572125
0.9,0.1,0.1,4.0,668,0.142697335,65.40991336,6.421380075000001,3.2106900375000005,1.6053450187500002,21.803304453333336,1.6053450187500002
0.9,0.1,0.1,6.0,669,0.142992713,65.64889083,6.434672085,3.2173360425,1.60866802125,21.88296361,1.60866802125
0.9,0.1,0.1,8.0,670,0.143285396,65.87066886,6.447842820000002,3.223921410000001,1.6119607050000004,21.95688962,1.6119607050000004
0.9,0.1,0.1,10.0,671,0.143549659,66.08525649,6.459734655,3.2298673275,1.61493366375,22.028418830000003,1.61493366375
0.9,0.1,0.3,0.1,672,0.045779894,59.51302304,6.180285690000001,3.0901428450000004,1.5450714225000002,19.837674346666667,1.5450714225000002
0.9,0.1,0.3,0.5,673,0.047948968,64.32369433,6.47311068,3.23655534,1.61827767,21.441231443333333,1.61827767
0.9,0.1,0.3,1.0,674,0.04813362,64.83817549,6.4980387,3.24901935,1.624509675,21.612725163333337,1.624509675
0.9,0.1,0.3,4.0,675,0.048448588,65.47694188,6.5405593799999995,3.2702796899999997,1.635139845,21.825647293333333,1.635139845
0.9,0.1,0.3,6.0,676,0.048520342,65.71650768,6.550246169999999,3.2751230849999997,1.6375615425,21.90550256,1.6375615425
0.9,0.1,0.3,8.0,677,0.048644738,65.94104047,6.567039629999999,3.2835198149999996,1.6417599074999998,21.980346823333335,1.6417599074999998
0.9,0.1,0.3,10.0,678,0.048715367,66.15865635,6.576574545,3.2882872725,1.64414363625,22.05288545,1.64414363625
0.9,0.1,0.5,0.1,679,0.02726819,58.56524978,6.13534275,3.067671375,1.5338356875,19.52174992666667,1.5338356875
0.9,0.1,0.5,0.5,680,0.028827676,64.30896806,6.486227100000001,3.2431135500000003,1.6215567750000002,21.436322686666667,1.6215567750000002
0.9,0.1,0.5,1.0,681,0.028968792,64.84278707,6.5179782,3.2589891,1.62949455,21.614262356666668,1.62949455
0.9,0.1,0.5,4.0,682,0.029147624,65.48617105,6.5582154,3.2791077,1.63955385,21.828723683333333,1.63955385
0.9,0.1,0.5,6.0,683,0.029219004,65.72751308,6.5742759,3.28713795,1.643568975,21.909171026666662,1.643568975
0.9,0.1,0.5,8.0,684,0.029268403,65.95207318,6.585390674999999,3.2926953374999997,1.6463476687499998,21.984024393333332,1.6463476687499998
0.9,0.1,0.5,10.0,685,0.029323748,66.17100711,6.5978433,3.29892165,1.649460825,22.057002370000003,1.649460825
0.9,0.1,0.7,0.1,686,0.018748906,55.04253665,5.90590539,2.952952695,1.4764763475,18.34751221666667,1.4764763475
0.9,0.1,0.7,0.5,687,0.020613212,64.25305874,6.493161779999999,3.2465808899999997,1.623290445,21.417686246666666,1.623290445
0.9,0.1,0.7,1.0,688,0.020734652,64.83374588,6.5314153799999985,3.2657076899999993,1.6328538449999996,21.611248626666665,1.6328538449999996
0.9,0.1,0.7,4.0,689,0.02083742,65.48822618,6.5637872999999995,3.28189365,1.640946825,21.829408726666667,1.640946825
0.9,0.1,0.7,6.0,690,0.020906719,65.73074805,6.585616485,3.2928082425,1.64640412125,21.91024935,1.64640412125
0.9,0.1,0.7,8.0,691,0.020942958,65.95586521,6.59703177,3.298515885,1.6492579425,21.985288403333332,1.6492579425
0.9,0.1,0.7,10.0,692,0.020961888,66.17459108,6.602994720000001,3.3014973600000004,1.6507486800000002,22.058197026666665,1.6507486800000002
0.9,0.1,0.9,0.1,693,0.008863329,27.40772836,3.589648245,1.7948241225,0.89741206125,9.135909453333332,0.89741206125
0.9,0.1,0.9,0.5,694,0.015985445,63.76896212,6.474105225000001,3.2370526125000003,1.6185263062500002,21.256320706666667,1.6185263062500002
0.9,0.1,0.9,1.0,695,0.016117391,64.74949083,6.527543355,3.2637716775,1.63188583875,21.58316361,1.63188583875
0.9,0.1,0.9,4.0,696,0.016218323,65.47816417,6.5684208150000005,3.2842104075000003,1.64210520375,21.826054723333332,1.64210520375
0.9,0.1,0.9,6.0,697,0.016253323,65.7221902,6.582595815,3.2912979075,1.64564895375,21.907396733333332,1.64564895375
0.9,0.1,0.9,8.0,698,0.016301874,65.94859152,6.60225897,3.301129485,1.6505647425,21.982863839999997,1.6505647425
0.9,0.1,0.9,10.0,699,0.01633446,66.16828862,6.615456299999999,3.3077281499999995,1.6538640749999998,22.056096206666663,1.6538640749999998
0.9,1.0,0.1,0.1,700,0.715730831,25.10429303,32.207887395,16.1039436975,8.05197184875,8.368097676666666,8.05197184875
0.9,1.0,0.1,0.5,701,0.658814663,53.99788914,29.646659835000005,14.823329917500002,7.411664958750001,17.99929638,7.411664958750001
0.9,1.0,0.1,1.0,702,0.658014408,54.34311851,29.610648360000003,14.80532418,7.40266209,18.114372836666664,7.40266209
0.9,1.0,0.1,4.0,703,0.658869435,54.69832191,29.649124575,14.8245622875,7.41228114375,18.23277397,7.41228114375
0.9,1.0,0.1,6.0,704,0.658426499,54.67028878,29.629192455000005,14.814596227500004,7.407298113750002,18.223429593333332,7.407298113750002
0.9,1.0,0.1,8.0,705,0.659276224,54.80605784,29.66743008,14.83371504,7.41685752,18.26868594666667,7.41685752
0.9,1.0,0.1,10.0,706,0.660169081,54.94428771,29.707608645000004,14.853804322500002,7.426902161250001,18.31476257,7.426902161250001
0.9,1.0,0.3,0.1,707,0.235464076,18.95764235,31.787650260000003,15.893825130000002,7.946912565000001,6.319214116666667,6.319214116666667
0.9,1.0,0.3,0.5,708,0.555990981,62.74871611,75.058782435,37.5293912175,18.76469560875,20.91623870333333,18.76469560875
0.9,1.0,0.3,1.0,709,0.558697604,64.5480902,75.42417654,37.71208827,18.856044135,21.51603006666667,18.856044135
0.9,1.0,0.3,4.0,710,0.561638281,65.53482368,75.821167935,37.9105839675,18.95529198375,21.844941226666663,18.95529198375
0.9,1.0,0.3,6.0,711,0.562433806,65.73719511,75.92856381,37.964281905,18.9821409525,21.91239837,18.9821409525
0.9,1.0,0.3,8.0,712,0.563429165,65.95143774,76.062937275,38.0314686375,19.01573431875,21.98381258,19.01573431875
0.9,1.0,0.3,10.0,713,0.564139023,66.10897269,76.158768105,38.0793840525,19.03969202625,22.03632423,19.03969202625
0.9,1.0,0.5,0.1,714,0.104639585,13.75653792,23.543906625,11.7719533125,5.88597665625,4.58551264,4.58551264
0.9,1.0,0.5,0.5,715,0.406719502,62.38205447,91.51188795000002,45.75594397500001,22.877971987500004,20.794018156666667,20.794018156666667
0.9,1.0,0.5,1.0,716,0.367455254,57.80556535,82.67743215,41.338716075,20.6693580375,19.268521783333338,19.268521783333338
0.9,1.0,0.5,4.0,717,0.377443844,60.040263,84.92486489999999,42.462432449999994,21.231216224999997,20.013421,20.013421
0.9,1.0,0.5,6.0,718,0.379196616,60.42809162,85.3192386,42.6596193,21.32980965,20.142697206666664,20.142697206666664
0.9,1.0,0.5,8.0,719,0.380812671,60.78339051,85.68285097500001,42.8414254875,21.42071274375,20.26113017,20.26113017
0.9,1.0,0.5,10.0,720,0.381653526,60.96955741,85.87204335000001,42.936021675000006,21.468010837500003,20.323185803333335,20.323185803333335
0.9,1.0,0.7,0.1,721,0.046444202,8.370155497,14.62992363,7.314961815,3.6574809075,2.7900518323333334,2.7900518323333334
0.9,1.0,0.7,0.5,722,0.202843507,40.02569483,63.895704705,31.9478523525,15.97392617625,13.341898276666669,13.341898276666669
0.9,1.0,0.7,1.0,723,0.321561903,70.89002131,101.291999445,50.6459997225,25.32299986125,23.63000710333333,23.63000710333333
0.9,1.0,0.7,4.0,724,0.32170037,71.65022303,101.33561655,50.667808275,25.3339041375,23.883407676666668,23.883407676666668
0.9,1.0,0.7,6.0,725,0.311201834,69.03987149,98.02857771,49.014288855,24.5071444275,23.013290496666663,23.013290496666663
0.9,1.0,0.7,8.0,726,0.292336289,63.0769366,92.08593103500002,46.04296551750001,23.021482758750004,21.025645533333336,21.025645533333336
0.9,1.0,0.7,10.0,727,0.253825389,52.66695583,79.954997535,39.9774987675,19.98874938375,17.555651943333334,17.555651943333334
0.9,1.0,0.9,0.1,728,0.012754211,2.823193202,5.165455455,2.5827277275,1.29136386375,0.9410644006666667,0.9410644006666667
0.9,1.0,0.9,0.5,729,0.059351179,14.0318423,24.037227494999996,12.018613747499998,6.009306873749999,4.677280766666667,4.677280766666667
0.9,1.0,0.9,1.0,730,0.1131143,27.67070547,45.8112915,22.90564575,11.452822875,9.22356849,9.22356849
0.9,1.0,0.9,4.0,731,0.247991675,69.50944819,100.436628375,50.2183141875,25.10915709375,23.169816063333332,23.169816063333332
0.9,1.0,0.9,6.0,732,0.249445251,70.07715748,101.025326655,50.5126633275,25.25633166375,23.359052493333333,23.359052493333333
0.9,1.0,0.9,8.0,733,0.250200562,70.35650252,101.33122761,50.665613805,25.3328069025,23.45216750666667,23.45216750666667
0.9,1.0,0.9,10.0,734,0.250772147,70.57216547,101.562719535,50.7813597675,25.39067988375,23.524055156666662,23.524055156666662
0.9,3.0,0.1,0.1,735,0.796502501,8.741307563,35.842612545,17.9213062725,8.96065313625,2.9137691876666665,2.9137691876666665
0.9,3.0,0.1,0.5,736,0.732548599,29.99515486,32.964686955000005,16.482343477500002,8.241171738750001,9.998384953333334,8.241171738750001
0.9,3.0,0.1,1.0,737,0.731952476,30.06003368,32.93786142,16.46893071,8.234465355,10.020011226666666,8.234465355
0.9,3.0,0.1,4.0,738,0.733091141,30.16036601,32.989101345,16.4945506725,8.24727533625,10.053455336666667,8.24727533625
0.9,3.0,0.1,6.0,739,0.734052149,30.2198754,33.032346705,16.5161733525,8.25808667625,10.0732918,8.25808667625
0.9,3.0,0.1,8.0,740,0.735017515,30.27779552,33.075788175,16.5378940875,8.26894704375,10.092598506666668,8.26894704375
0.9,3.0,0.1,10.0,741,0.735981257,30.33554328,33.119156565000004,16.559578282500002,8.279789141250001,10.11184776,8.279789141250001
0.9,3.0,0.3,0.1,742,0.303883693,6.536061247,41.024298555,20.5121492775,10.25607463875,2.1786870823333335,2.1786870823333335
0.9,3.0,0.3,0.5,743,0.705254993,36.09782422,95.209424055,47.6047120275,23.80235601375,12.032608073333334,12.032608073333334
0.9,3.0,0.3,1.0,744,0.660271498,53.93264306,89.13665222999998,44.56832611499999,22.284163057499995,17.977547686666664,17.977547686666664
0.9,3.0,0.3,4.0,745,0.658934877,54.45567787,88.956208395,44.4781041975,22.23905209875,18.151892623333335,18.151892623333335
0.9,3.0,0.3,6.0,746,0.65973441,54.60200195,89.06414535,44.532072675,22.2660363375,18.200667316666667,18.200667316666667
0.9,3.0,0.3,8.0,747,0.660614886,54.7464717,89.18300961,44.591504805,22.2957524025,18.2488239,18.2488239
0.9,3.0,0.3,10.0,748,0.661517622,54.88409657,89.30487896999999,44.652439484999995,22.3262197425,18.294698856666667,18.294698856666667
0.9,3.0,0.5,0.1,749,0.136954451,4.68612673,30.814751475,15.4073757375,7.70368786875,1.5620422433333332,1.5620422433333332
0.9,3.0,0.5,0.5,750,0.548749865,23.14141639,123.468719625,61.7343598125,30.86717990625,7.713805463333333,7.713805463333333
0.9,3.0,0.5,1.0,751,0.656788207,49.49694307,147.777346575,73.8886732875,36.94433664375,16.498981023333332,16.498981023333332
0.9,3.0,0.5,4.0,752,0.63689742,62.92799254,143.30191950000005,71.65095975000003,35.82547987500001,20.975997513333333,20.975997513333333
0.9,3.0,0.5,6.0,753,0.637826841,63.17802556,143.511039225,71.7555196125,35.87775980625,21.059341853333333,21.059341853333333
0.9,3.0,0.5,8.0,754,0.636894553,63.03867725,143.30127442499997,71.65063721249999,35.82531860624999,21.012892416666663,21.012892416666663
0.9,3.0,0.5,10.0,755,0.637534511,63.18788688,143.445264975,71.7226324875,35.86131624375,21.06262896,21.06262896
0.9,3.0,0.7,0.1,756,0.062265553,2.822461027,19.613649195,9.8068245975,4.90341229875,0.9408203423333332,0.9408203423333332
0.9,3.0,0.7,0.5,757,0.264670168,14.01259055,83.37110292,41.68555146,20.84277573,4.6708635166666665,4.6708635166666665
0.9,3.0,0.7,1.0,758,0.473834614,27.65158669,149.25790340999998,74.62895170499999,37.3144758525,9.217195563333332,9.217195563333332
0.9,3.0,0.7,4.0,759,0.619030346,65.30144466,194.99455898999997,97.497279495,48.7486397475,21.76714822,21.76714822
0.9,3.0,0.7,6.0,760,0.619788235,65.61793855,195.233294025,97.6166470125,48.80832350625,21.872646183333337,21.872646183333337
0.9,3.0,0.7,8.0,761,0.620748638,65.8682128,195.53582097,97.767910485,48.8839552425,21.956070933333333,21.956070933333333
0.9,3.0,0.7,10.0,762,0.621761498,66.11038999,195.85487187,97.927435935,48.9637179675,22.036796663333337,22.036796663333337
0.9,3.0,0.9,0.1,763,0.018499109,0.94513992,7.492139145000001,3.7460695725000006,1.8730347862500003,0.31504664,0.31504664
0.9,3.0,0.9,0.5,764,0.076881048,4.714629311,31.13682444,15.56841222,7.78420611,1.5715431036666667,1.5715431036666667
0.9,3.0,0.9,1.0,765,0.144017258,9.404385283,58.32698949000001,29.163494745000005,14.581747372500002,3.134795094333333,3.134795094333333
0.9,3.0,0.9,4.0,766,0.471882452,36.52677341,191.11239306,95.55619653,47.778098265,12.175591136666666,12.175591136666666
0.9,3.0,0.9,6.0,767,0.579752043,54.42707743,234.799577415,117.3997887075,58.69989435375,18.142359143333337,18.142359143333337
0.9,3.0,0.9,8.0,768,0.689934288,71.3370045,279.42338664,139.71169332,69.85584666,23.779001500000003,23.779001500000003
0.9,3.0,0.9,10.0,769,0.585003809,64.65718346,236.92654264500004,118.46327132250002,59.23163566125001,21.552394486666667,21.552394486666667
0.9,5.0,0.1,0.1,770,0.809941492,5.308718917,36.44736714,18.22368357,9.111841785,1.769572972333333,1.769572972333333
0.9,5.0,0.1,0.5,771,0.769149641,20.55746703,34.611733845,17.3058669225,8.65293346125,6.85248901,6.85248901
0.9,5.0,0.1,1.0,772,0.768721019,20.57803081,34.592445855,17.2962229275,8.64811146375,6.8593436033333335,6.8593436033333335
0.9,5.0,0.1,4.0,773,0.769714189,20.62510055,34.637138505,17.3185692525,8.65928462625,6.875033516666666,6.875033516666666
0.9,5.0,0.1,6.0,774,0.770541931,20.65661028,34.674386895,17.3371934475,8.66859672375,6.88553676,6.88553676
0.9,5.0,0.1,8.0,775,0.771366666,20.68729095,34.71149997000001,17.355749985000006,8.677874992500003,6.89576365,6.89576365
0.9,5.0,0.1,10.0,776,0.772188858,20.71809872,34.748498610000006,17.374249305000003,8.687124652500001,6.906032906666667,6.906032906666667
0.9,5.0,0.3,0.1,777,0.372751924,3.944706406,50.32150974,25.16075487,12.580377435,1.3149021353333332,1.3149021353333332
0.9,5.0,0.3,0.5,778,0.75735439,21.88922853,102.24284265,51.121421325,25.5607106625,7.29640951,7.29640951
0.9,5.0,0.3,1.0,779,0.691963349,42.49082721,93.415052115,46.7075260575,23.35376302875,14.16360907,14.16360907
0.9,5.0,0.3,4.0,780,0.690390926,43.17878208,93.20277500999998,46.60138750499999,23.300693752499996,14.39292736,14.39292736
0.9,5.0,0.3,6.0,781,0.69133033,43.28338435,93.32959455,46.664797275,23.3323986375,14.427794783333333,14.427794783333333
0.9,5.0,0.3,8.0,782,0.692305386,43.38555574,93.46122711,46.730613555,23.3653067775,14.461851913333334,14.461851913333334
0.9,5.0,0.3,10.0,783,0.69328927,43.48621203,93.59405145,46.797025725,23.3985128625,14.49540401,14.49540401
0.9,5.0,0.5,0.1,784,0.17354498,2.822773344,39.0476205,19.52381025,9.761905125,0.940924448,0.940924448
0.9,5.0,0.5,0.5,785,0.620269416,14.07043264,139.5606186,69.7803093,34.89015465,4.690144213333333,4.690144213333333
0.9,5.0,0.5,1.0,786,0.719955618,30.409687,161.99001404999998,80.99500702499999,40.4975035125,10.136562333333334,10.136562333333334
0.9,5.0,0.5,4.0,787,0.659276754,54.33541318,148.33726965,74.168634825,37.0843174125,18.111804393333333,18.111804393333333
0.9,5.0,0.5,6.0,788,0.66001881,54.49145454,148.50423225,74.252116125,37.1260580625,18.16381818,18.16381818
0.9,5.0,0.5,8.0,789,0.66103992,54.65845236,148.73398200000003,74.36699100000001,37.18349550000001,18.21948412,18.21948412
0.9,5.0,0.5,10.0,790,0.661815773,54.78178824,148.90854892500002,74.45427446250001,37.227137231250005,18.26059608,18.26059608
0.9,5.0,0.7,0.1,791,0.0813245,1.697581046,25.617217499999995,12.808608749999998,6.404304374999999,0.5658603486666667,0.5658603486666667
0.9,5.0,0.7,0.5,792,0.316982999,8.460848461,99.849644685,49.9248223425,24.96241117125,2.820282820333333,2.820282820333333
0.9,5.0,0.7,1.0,793,0.544459898,16.84552711,171.50486787,85.752433935,42.8762169675,5.615175703333333,5.615175703333333
0.9,5.0,0.7,4.0,794,0.643201765,59.93474913,202.608555975,101.3042779875,50.65213899375,19.97824971,19.97824971
0.9,5.0,0.7,6.0,795,0.643931488,60.341009,202.83841872,101.41920936,50.70960468,20.113669666666667,20.113669666666667
0.9,5.0,0.7,8.0,796,0.644604948,60.51950171,203.05055862,101.52527931,50.762639655,20.173167236666668,20.173167236666668
0.9,5.0,0.7,10.0,797,0.645354812,60.67661862,203.28676578,101.64338289,50.821691445,20.22553954,20.22553954
0.9,5.0,0.9,0.1,798,0.025716035,0.568309965,10.414994175,5.2074970875,2.60374854375,0.1894366549999999,0.1894366549999999
0.9,5.0,0.9,0.5,799,0.097648555,2.832747553,39.547664775,19.7738323875,9.88691619375,0.9442491843333332,0.9442491843333332
0.9,5.0,0.9,1.0,800,0.176519287,5.658648264,71.49031123500001,35.745155617500004,17.872577808750002,1.886216088,1.886216088
0.9,5.0,0.9,4.0,801,0.542850282,22.39090241,219.85436421,109.927182105,54.9635910525,7.463634136666666,7.463634136666666
0.9,5.0,0.9,6.0,802,0.655507216,33.85070489,265.48042247999996,132.74021123999998,66.37010561999999,11.283568296666669,11.283568296666669
0.9,5.0,0.9,8.0,803,0.758933523,45.88303627,307.36807681500005,153.68403840750003,76.84201920375001,15.294345423333333,15.294345423333333
0.9,5.0,0.9,10.0,804,0.633951929,61.17710062,256.75053124500005,128.37526562250002,64.18763281125001,20.392366873333337,20.392366873333337
0.9,7.0,0.1,0.1,805,0.815131349,3.823613755,36.68091070500001,18.340455352500005,9.170227676250002,1.2745379183333332,1.2745379183333332
0.9,7.0,0.1,0.5,806,0.789226173,15.5896129,35.515177785,17.7575888925,8.87879444625,5.1965376333333335,5.1965376333333335
0.9,7.0,0.1,1.0,807,0.789028876,15.60097133,35.506299420000005,17.753149710000002,8.876574855000001,5.200323776666667,5.200323776666667
0.9,7.0,0.1,4.0,808,0.78981514,15.62706406,35.5416813,17.77084065,8.885420325,5.209021353333333,5.209021353333333
0.9,7.0,0.1,6.0,809,0.790475534,15.64577249,35.57139903000001,17.785699515000005,8.892849757500002,5.215257496666667,5.215257496666667
0.9,7.0,0.1,8.0,810,0.791130981,15.66392705,35.600894145,17.8004470725,8.90022353625,5.221309016666667,5.221309016666667
0.9,7.0,0.1,10.0,811,0.79178207,15.68225392,35.630193150000004,17.815096575000002,8.907548287500001,5.227417973333334,5.227417973333334
0.9,7.0,0.3,0.1,812,0.442921922,2.82507662,59.79445947,29.897229735,14.9486148675,0.9416922066666666,0.9416922066666666
0.9,7.0,0.3,0.5,813,0.783021019,15.67162525,105.707837565,52.8539187825,26.42695939125,5.223875083333334,5.223875083333334
0.9,7.0,0.3,1.0,814,0.719893689,33.84424145,97.18564801499998,48.59282400749999,24.296412003749996,11.281413816666666,11.281413816666666
0.9,7.0,0.3,4.0,815,0.714608548,35.49462046,96.47215398,48.23607699,24.118038495,11.831540153333334,11.831540153333334
0.9,7.0,0.3,6.0,816,0.71557481,35.57292656,96.60259935,48.301299675,24.1506498375,11.857642186666666,11.857642186666666
0.9,7.0,0.3,8.0,817,0.716570064,35.64926801,96.73695864,48.36847932,24.18423966,11.883089336666666,11.883089336666666
0.9,7.0,0.3,10.0,818,0.717567843,35.72455797,96.871658805,48.4358294025,24.21791470125,11.90818599,11.90818599
0.9,7.0,0.5,0.1,819,0.214017646,2.0198489,48.15397035000001,24.076985175000004,12.038492587500002,0.6732829666666666,0.6732829666666666
0.9,7.0,0.5,0.5,820,0.673609873,10.1072781,151.56222142500002,75.78111071250001,37.890555356250005,3.3690927,3.3690927
0.9,7.0,0.5,1.0,821,0.753574576,21.7930507,169.5542796,84.7771398,42.3885699,7.2643502333333325,7.2643502333333325
0.9,7.0,0.5,4.0,822,0.678979953,47.05102662,152.77048942500002,76.38524471250001,38.192622356250006,15.68367554,15.68367554
0.9,7.0,0.5,6.0,823,0.679744594,47.16976382,152.94253365,76.471266825,38.2356334125,15.723254606666666,15.723254606666666
0.9,7.0,0.5,8.0,824,0.680653808,47.28626905,153.1471068,76.5735534,38.2867767,15.762089683333334,15.762089683333334
0.9,7.0,0.5,10.0,825,0.681618474,47.40167386,153.36415665,76.682078325,38.3410391625,15.800557953333334,15.800557953333334
0.9,7.0,0.7,0.1,826,0.102855635,1.214134265,32.399525025,16.1997625125,8.09988125625,0.4047114216666667,0.4047114216666667
0.9,7.0,0.7,0.5,827,0.371777733,6.058158502,117.109985895,58.5549929475,29.27749647375,2.0193861673333333,2.0193861673333333
0.9,7.0,0.7,1.0,828,0.603633005,12.1010066,190.14439657499997,95.0721982875,47.53609914375,4.033668866666667,4.033668866666667
0.9,7.0,0.7,4.0,829,0.660185326,53.5521333,207.95837769,103.979188845,51.9895944225,17.8507111,17.8507111
0.9,7.0,0.7,6.0,830,0.659953167,54.30195009,207.88524760499996,103.94262380249998,51.97131190124999,18.10065003,18.10065003
