ratio_absorb,PSII_content_per_leaf,PSII_antenna_size,P700_red_initial,QA_content_initial,idx
0.27777778,4.69,0.9,5.6,6.7,2695
0.27777778,4.69,0.9,6.7,6.7,2696
0.27777778,4.69,0.9,7.8,6.7,2697
0.27777778,4.69,0.9,8.9,6.7,2698
0.27777778,4.69,0.9,10.0,6.7,2699
0.27777778,5.46,0.1,0.1,7.8,2700
0.27777778,5.46,0.1,1.2,7.8,2701
0.27777778,5.46,0.1,2.3,7.8,2702
0.27777778,5.46,0.1,3.4,7.8,2703
0.27777778,5.46,0.1,4.5,7.8,2704
0.27777778,5.46,0.1,5.6,7.8,2705
0.27777778,5.46,0.1,6.7,7.8,2706
0.27777778,5.46,0.1,7.8,7.8,2707
0.27777778,5.46,0.1,8.9,7.8,2708
0.27777778,5.46,0.1,10.0,7.8,2709
0.27777778,5.46,0.18888889,0.1,7.8,2710
0.27777778,5.46,0.18888889,1.2,7.8,2711
0.27777778,5.46,0.18888889,2.3,7.8,2712
0.27777778,5.46,0.18888889,3.4,7.8,2713
0.27777778,5.46,0.18888889,4.5,7.8,2714
0.27777778,5.46,0.18888889,5.6,7.8,2715
0.27777778,5.46,0.18888889,6.7,7.8,2716
0.27777778,5.46,0.18888889,7.8,7.8,2717
0.27777778,5.46,0.18888889,8.9,7.8,2718
0.27777778,5.46,0.18888889,10.0,7.8,2719
0.27777778,5.46,0.27777778,0.1,7.8,2720
0.27777778,5.46,0.27777778,1.2,7.8,2721
0.27777778,5.46,0.27777778,2.3,7.8,2722
0.27777778,5.46,0.27777778,3.4,7.8,2723
0.27777778,5.46,0.27777778,4.5,7.8,2724
0.27777778,5.46,0.27777778,5.6,7.8,2725
0.27777778,5.46,0.27777778,6.7,7.8,2726
0.27777778,5.46,0.27777778,7.8,7.8,2727
0.27777778,5.46,0.27777778,8.9,7.8,2728
0.27777778,5.46,0.27777778,10.0,7.8,2729
0.27777778,5.46,0.36666667,0.1,7.8,2730
0.27777778,5.46,0.36666667,1.2,7.8,2731
0.27777778,5.46,0.36666667,2.3,7.8,2732
0.27777778,5.46,0.36666667,3.4,7.8,2733
0.27777778,5.46,0.36666667,4.5,7.8,2734
0.27777778,5.46,0.36666667,5.6,7.8,2735
0.27777778,5.46,0.36666667,6.7,7.8,2736
0.27777778,5.46,0.36666667,7.8,7.8,2737
0.27777778,5.46,0.36666667,8.9,7.8,2738
0.27777778,5.46,0.36666667,10.0,7.8,2739
0.27777778,5.46,0.45555556,0.1,7.8,2740
0.27777778,5.46,0.45555556,1.2,7.8,2741
0.27777778,5.46,0.45555556,2.3,7.8,2742
0.27777778,5.46,0.45555556,3.4,7.8,2743
0.27777778,5.46,0.45555556,4.5,7.8,2744
0.27777778,5.46,0.45555556,5.6,7.8,2745
0.27777778,5.46,0.45555556,6.7,7.8,2746
0.27777778,5.46,0.45555556,7.8,7.8,2747
0.27777778,5.46,0.45555556,8.9,7.8,2748
0.27777778,5.46,0.45555556,10.0,7.8,2749
0.27777778,5.46,0.54444444,0.1,7.8,2750
0.27777778,5.46,0.54444444,1.2,7.8,2751
0.27777778,5.46,0.54444444,2.3,7.8,2752
0.27777778,5.46,0.54444444,3.4,7.8,2753
0.27777778,5.46,0.54444444,4.5,7.8,2754
0.27777778,5.46,0.54444444,5.6,7.8,2755
0.27777778,5.46,0.54444444,6.7,7.8,2756
0.27777778,5.46,0.54444444,7.8,7.8,2757
0.27777778,5.46,0.54444444,8.9,7.8,2758
0.27777778,5.46,0.54444444,10.0,7.8,2759
0.27777778,5.46,0.63333333,0.1,7.8,2760
0.27777778,5.46,0.63333333,1.2,7.8,2761
0.27777778,5.46,0.63333333,2.3,7.8,2762
0.27777778,5.46,0.63333333,3.4,7.8,2763
0.27777778,5.46,0.63333333,4.5,7.8,2764
0.27777778,5.46,0.63333333,5.6,7.8,2765
0.27777778,5.46,0.63333333,6.7,7.8,2766
0.27777778,5.46,0.63333333,7.8,7.8,2767
0.27777778,5.46,0.63333333,8.9,7.8,2768
0.27777778,5.46,0.63333333,10.0,7.8,2769
0.27777778,5.46,0.72222222,0.1,7.8,2770
0.27777778,5.46,0.72222222,1.2,7.8,2771
0.27777778,5.46,0.72222222,2.3,7.8,2772
0.27777778,5.46,0.72222222,3.4,7.8,2773
0.27777778,5.46,0.72222222,4.5,7.8,2774
0.27777778,5.46,0.72222222,5.6,7.8,2775
0.27777778,5.46,0.72222222,6.7,7.8,2776
0.27777778,5.46,0.72222222,7.8,7.8,2777
0.27777778,5.46,0.72222222,8.9,7.8,2778
0.27777778,5.46,0.72222222,10.0,7.8,2779
0.27777778,5.46,0.81111111,0.1,7.8,2780
0.27777778,5.46,0.81111111,1.2,7.8,2781
0.27777778,5.46,0.81111111,2.3,7.8,2782
0.27777778,5.46,0.81111111,3.4,7.8,2783
0.27777778,5.46,0.81111111,4.5,7.8,2784
0.27777778,5.46,0.81111111,5.6,7.8,2785
0.27777778,5.46,0.81111111,6.7,7.8,2786
0.27777778,5.46,0.81111111,7.8,7.8,2787
0.27777778,5.46,0.81111111,8.9,7.8,2788
0.27777778,5.46,0.81111111,10.0,7.8,2789
0.27777778,5.46,0.9,0.1,7.8,2790
0.27777778,5.46,0.9,1.2,7.8,2791
0.27777778,5.46,0.9,2.3,7.8,2792
0.27777778,5.46,0.9,3.4,7.8,2793
0.27777778,5.46,0.9,4.5,7.8,2794
0.27777778,5.46,0.9,5.6,7.8,2795
0.27777778,5.46,0.9,6.7,7.8,2796
0.27777778,5.46,0.9,7.8,7.8,2797
0.27777778,5.46,0.9,8.9,7.8,2798
0.27777778,5.46,0.9,10.0,7.8,2799
0.27777778,6.23,0.1,0.1,8.9,2800
0.27777778,6.23,0.1,1.2,8.9,2801
0.27777778,6.23,0.1,2.3,8.9,2802
0.27777778,6.23,0.1,3.4,8.9,2803
0.27777778,6.23,0.1,4.5,8.9,2804
0.27777778,6.23,0.1,5.6,8.9,2805
0.27777778,6.23,0.1,6.7,8.9,2806
0.27777778,6.23,0.1,7.8,8.9,2807
0.27777778,6.23,0.1,8.9,8.9,2808
0.27777778,6.23,0.1,10.0,8.9,2809
0.27777778,6.23,0.18888889,0.1,8.9,2810
0.27777778,6.23,0.18888889,1.2,8.9,2811
0.27777778,6.23,0.18888889,2.3,8.9,2812
0.27777778,6.23,0.18888889,3.4,8.9,2813
0.27777778,6.23,0.18888889,4.5,8.9,2814
0.27777778,6.23,0.18888889,5.6,8.9,2815
0.27777778,6.23,0.18888889,6.7,8.9,2816
0.27777778,6.23,0.18888889,7.8,8.9,2817
0.27777778,6.23,0.18888889,8.9,8.9,2818
0.27777778,6.23,0.18888889,10.0,8.9,2819
0.27777778,6.23,0.27777778,0.1,8.9,2820
0.27777778,6.23,0.27777778,1.2,8.9,2821
0.27777778,6.23,0.27777778,2.3,8.9,2822
0.27777778,6.23,0.27777778,3.4,8.9,2823
0.27777778,6.23,0.27777778,4.5,8.9,2824
0.27777778,6.23,0.27777778,5.6,8.9,2825
0.27777778,6.23,0.27777778,6.7,8.9,2826
0.27777778,6.23,0.27777778,7.8,8.9,2827
0.27777778,6.23,0.27777778,8.9,8.9,2828
0.27777778,6.23,0.27777778,10.0,8.9,2829
0.27777778,6.23,0.36666667,0.1,8.9,2830
0.27777778,6.23,0.36666667,1.2,8.9,2831
0.27777778,6.23,0.36666667,2.3,8.9,2832
0.27777778,6.23,0.36666667,3.4,8.9,2833
0.27777778,6.23,0.36666667,4.5,8.9,2834
0.27777778,6.23,0.36666667,5.6,8.9,2835
0.27777778,6.23,0.36666667,6.7,8.9,2836
0.27777778,6.23,0.36666667,7.8,8.9,2837
0.27777778,6.23,0.36666667,8.9,8.9,2838
0.27777778,6.23,0.36666667,10.0,8.9,2839
0.27777778,6.23,0.45555556,0.1,8.9,2840
0.27777778,6.23,0.45555556,1.2,8.9,2841
0.27777778,6.23,0.45555556,2.3,8.9,2842
0.27777778,6.23,0.45555556,3.4,8.9,2843
0.27777778,6.23,0.45555556,4.5,8.9,2844
0.27777778,6.23,0.45555556,5.6,8.9,2845
0.27777778,6.23,0.45555556,6.7,8.9,2846
0.27777778,6.23,0.45555556,7.8,8.9,2847
0.27777778,6.23,0.45555556,8.9,8.9,2848
0.27777778,6.23,0.45555556,10.0,8.9,2849
0.27777778,6.23,0.54444444,0.1,8.9,2850
0.27777778,6.23,0.54444444,1.2,8.9,2851
0.27777778,6.23,0.54444444,2.3,8.9,2852
0.27777778,6.23,0.54444444,3.4,8.9,2853
0.27777778,6.23,0.54444444,4.5,8.9,2854
0.27777778,6.23,0.54444444,5.6,8.9,2855
0.27777778,6.23,0.54444444,6.7,8.9,2856
0.27777778,6.23,0.54444444,7.8,8.9,2857
0.27777778,6.23,0.54444444,8.9,8.9,2858
0.27777778,6.23,0.54444444,10.0,8.9,2859
0.27777778,6.23,0.63333333,0.1,8.9,2860
0.27777778,6.23,0.63333333,1.2,8.9,2861
0.27777778,6.23,0.63333333,2.3,8.9,2862
0.27777778,6.23,0.63333333,3.4,8.9,2863
0.27777778,6.23,0.63333333,4.5,8.9,2864
0.27777778,6.23,0.63333333,5.6,8.9,2865
0.27777778,6.23,0.63333333,6.7,8.9,2866
0.27777778,6.23,0.63333333,7.8,8.9,2867
0.27777778,6.23,0.63333333,8.9,8.9,2868
0.27777778,6.23,0.63333333,10.0,8.9,2869
0.27777778,6.23,0.72222222,0.1,8.9,2870
0.27777778,6.23,0.72222222,1.2,8.9,2871
0.27777778,6.23,0.72222222,2.3,8.9,2872
0.27777778,6.23,0.72222222,3.4,8.9,2873
0.27777778,6.23,0.72222222,4.5,8.9,2874
0.27777778,6.23,0.72222222,5.6,8.9,2875
0.27777778,6.23,0.72222222,6.7,8.9,2876
0.27777778,6.23,0.72222222,7.8,8.9,2877
0.27777778,6.23,0.72222222,8.9,8.9,2878
0.27777778,6.23,0.72222222,10.0,8.9,2879
0.27777778,6.23,0.81111111,0.1,8.9,2880
0.27777778,6.23,0.81111111,1.2,8.9,2881
0.27777778,6.23,0.81111111,2.3,8.9,2882
0.27777778,6.23,0.81111111,3.4,8.9,2883
0.27777778,6.23,0.81111111,4.5,8.9,2884
0.27777778,6.23,0.81111111,5.6,8.9,2885
0.27777778,6.23,0.81111111,6.7,8.9,2886
0.27777778,6.23,0.81111111,7.8,8.9,2887
0.27777778,6.23,0.81111111,8.9,8.9,2888
0.27777778,6.23,0.81111111,10.0,8.9,2889
0.27777778,6.23,0.9,0.1,8.9,2890
0.27777778,6.23,0.9,1.2,8.9,2891
0.27777778,6.23,0.9,2.3,8.9,2892
0.27777778,6.23,0.9,3.4,8.9,2893
0.27777778,6.23,0.9,4.5,8.9,2894
0.27777778,6.23,0.9,5.6,8.9,2895
0.27777778,6.23,0.9,6.7,8.9,2896
0.27777778,6.23,0.9,7.8,8.9,2897
0.27777778,6.23,0.9,8.9,8.9,2898
0.27777778,6.23,0.9,10.0,8.9,2899
0.27777778,7.0,0.1,0.1,10.0,2900
0.27777778,7.0,0.1,1.2,10.0,2901
0.27777778,7.0,0.1,2.3,10.0,2902
0.27777778,7.0,0.1,3.4,10.0,2903
0.27777778,7.0,0.1,4.5,10.0,2904
0.27777778,7.0,0.1,5.6,10.0,2905
0.27777778,7.0,0.1,6.7,10.0,2906
0.27777778,7.0,0.1,7.8,10.0,2907
0.27777778,7.0,0.1,8.9,10.0,2908
0.27777778,7.0,0.1,10.0,10.0,2909
0.27777778,7.0,0.18888889,0.1,10.0,2910
0.27777778,7.0,0.18888889,1.2,10.0,2911
0.27777778,7.0,0.18888889,2.3,10.0,2912
0.27777778,7.0,0.18888889,3.4,10.0,2913
0.27777778,7.0,0.18888889,4.5,10.0,2914
0.27777778,7.0,0.18888889,5.6,10.0,2915
0.27777778,7.0,0.18888889,6.7,10.0,2916
0.27777778,7.0,0.18888889,7.8,10.0,2917
0.27777778,7.0,0.18888889,8.9,10.0,2918
0.27777778,7.0,0.18888889,10.0,10.0,2919
0.27777778,7.0,0.27777778,0.1,10.0,2920
0.27777778,7.0,0.27777778,1.2,10.0,2921
0.27777778,7.0,0.27777778,2.3,10.0,2922
0.27777778,7.0,0.27777778,3.4,10.0,2923
0.27777778,7.0,0.27777778,4.5,10.0,2924
0.27777778,7.0,0.27777778,5.6,10.0,2925
0.27777778,7.0,0.27777778,6.7,10.0,2926
0.27777778,7.0,0.27777778,7.8,10.0,2927
0.27777778,7.0,0.27777778,8.9,10.0,2928
0.27777778,7.0,0.27777778,10.0,10.0,2929
0.27777778,7.0,0.36666667,0.1,10.0,2930
0.27777778,7.0,0.36666667,1.2,10.0,2931
0.27777778,7.0,0.36666667,2.3,10.0,2932
0.27777778,7.0,0.36666667,3.4,10.0,2933
0.27777778,7.0,0.36666667,4.5,10.0,2934
0.27777778,7.0,0.36666667,5.6,10.0,2935
0.27777778,7.0,0.36666667,6.7,10.0,2936
0.27777778,7.0,0.36666667,7.8,10.0,2937
0.27777778,7.0,0.36666667,8.9,10.0,2938
0.27777778,7.0,0.36666667,10.0,10.0,2939
0.27777778,7.0,0.45555556,0.1,10.0,2940
0.27777778,7.0,0.45555556,1.2,10.0,2941
0.27777778,7.0,0.45555556,2.3,10.0,2942
0.27777778,7.0,0.45555556,3.4,10.0,2943
0.27777778,7.0,0.45555556,4.5,10.0,2944
0.27777778,7.0,0.45555556,5.6,10.0,2945
0.27777778,7.0,0.45555556,6.7,10.0,2946
0.27777778,7.0,0.45555556,7.8,10.0,2947
0.27777778,7.0,0.45555556,8.9,10.0,2948
0.27777778,7.0,0.45555556,10.0,10.0,2949
0.27777778,7.0,0.54444444,0.1,10.0,2950
0.27777778,7.0,0.54444444,1.2,10.0,2951
0.27777778,7.0,0.54444444,2.3,10.0,2952
0.27777778,7.0,0.54444444,3.4,10.0,2953
0.27777778,7.0,0.54444444,4.5,10.0,2954
0.27777778,7.0,0.54444444,5.6,10.0,2955
0.27777778,7.0,0.54444444,6.7,10.0,2956
0.27777778,7.0,0.54444444,7.8,10.0,2957
0.27777778,7.0,0.54444444,8.9,10.0,2958
0.27777778,7.0,0.54444444,10.0,10.0,2959
0.27777778,7.0,0.63333333,0.1,10.0,2960
0.27777778,7.0,0.63333333,1.2,10.0,2961
0.27777778,7.0,0.63333333,2.3,10.0,2962
0.27777778,7.0,0.63333333,3.4,10.0,2963
0.27777778,7.0,0.63333333,4.5,10.0,2964
0.27777778,7.0,0.63333333,5.6,10.0,2965
0.27777778,7.0,0.63333333,6.7,10.0,2966
0.27777778,7.0,0.63333333,7.8,10.0,2967
0.27777778,7.0,0.63333333,8.9,10.0,2968
0.27777778,7.0,0.63333333,10.0,10.0,2969
0.27777778,7.0,0.72222222,0.1,10.0,2970
0.27777778,7.0,0.72222222,1.2,10.0,2971
0.27777778,7.0,0.72222222,2.3,10.0,2972
0.27777778,7.0,0.72222222,3.4,10.0,2973
0.27777778,7.0,0.72222222,4.5,10.0,2974
0.27777778,7.0,0.72222222,5.6,10.0,2975
0.27777778,7.0,0.72222222,6.7,10.0,2976
0.27777778,7.0,0.72222222,7.8,10.0,2977
0.27777778,7.0,0.72222222,8.9,10.0,2978
0.27777778,7.0,0.72222222,10.0,10.0,2979
0.27777778,7.0,0.81111111,0.1,10.0,2980
0.27777778,7.0,0.81111111,1.2,10.0,2981
0.27777778,7.0,0.81111111,2.3,10.0,2982
0.27777778,7.0,0.81111111,3.4,10.0,2983
0.27777778,7.0,0.81111111,4.5,10.0,2984
0.27777778,7.0,0.81111111,5.6,10.0,2985
0.27777778,7.0,0.81111111,6.7,10.0,2986
0.27777778,7.0,0.81111111,7.8,10.0,2987
0.27777778,7.0,0.81111111,8.9,10.0,2988
0.27777778,7.0,0.81111111,10.0,10.0,2989
0.27777778,7.0,0.9,0.1,10.0,2990
0.27777778,7.0,0.9,1.2,10.0,2991
0.27777778,7.0,0.9,2.3,10.0,2992
0.27777778,7.0,0.9,3.4,10.0,2993
0.27777778,7.0,0.9,4.5,10.0,2994
0.27777778,7.0,0.9,5.6,10.0,2995
0.27777778,7.0,0.9,6.7,10.0,2996
0.27777778,7.0,0.9,7.8,10.0,2997
0.27777778,7.0,0.9,8.9,10.0,2998
0.27777778,7.0,0.9,10.0,10.0,2999
0.36666667,0.07,0.1,0.1,0.1,3000
0.36666667,0.07,0.1,1.2,0.1,3001
0.36666667,0.07,0.1,2.3,0.1,3002
0.36666667,0.07,0.1,3.4,0.1,3003
0.36666667,0.07,0.1,4.5,0.1,3004
0.36666667,0.07,0.1,5.6,0.1,3005
0.36666667,0.07,0.1,6.7,0.1,3006
0.36666667,0.07,0.1,7.8,0.1,3007
0.36666667,0.07,0.1,8.9,0.1,3008
0.36666667,0.07,0.1,10.0,0.1,3009
0.36666667,0.07,0.18888889,0.1,0.1,3010
0.36666667,0.07,0.18888889,1.2,0.1,3011
0.36666667,0.07,0.18888889,2.3,0.1,3012
0.36666667,0.07,0.18888889,3.4,0.1,3013
0.36666667,0.07,0.18888889,4.5,0.1,3014
0.36666667,0.07,0.18888889,5.6,0.1,3015
0.36666667,0.07,0.18888889,6.7,0.1,3016
0.36666667,0.07,0.18888889,7.8,0.1,3017
0.36666667,0.07,0.18888889,8.9,0.1,3018
0.36666667,0.07,0.18888889,10.0,0.1,3019
0.36666667,0.07,0.27777778,0.1,0.1,3020
0.36666667,0.07,0.27777778,1.2,0.1,3021
0.36666667,0.07,0.27777778,2.3,0.1,3022
0.36666667,0.07,0.27777778,3.4,0.1,3023
0.36666667,0.07,0.27777778,4.5,0.1,3024
0.36666667,0.07,0.27777778,5.6,0.1,3025
0.36666667,0.07,0.27777778,6.7,0.1,3026
0.36666667,0.07,0.27777778,7.8,0.1,3027
0.36666667,0.07,0.27777778,8.9,0.1,3028
0.36666667,0.07,0.27777778,10.0,0.1,3029
0.36666667,0.07,0.36666667,0.1,0.1,3030
0.36666667,0.07,0.36666667,1.2,0.1,3031
0.36666667,0.07,0.36666667,2.3,0.1,3032
0.36666667,0.07,0.36666667,3.4,0.1,3033
0.36666667,0.07,0.36666667,4.5,0.1,3034
0.36666667,0.07,0.36666667,5.6,0.1,3035
0.36666667,0.07,0.36666667,6.7,0.1,3036
0.36666667,0.07,0.36666667,7.8,0.1,3037
0.36666667,0.07,0.36666667,8.9,0.1,3038
0.36666667,0.07,0.36666667,10.0,0.1,3039
0.36666667,0.07,0.45555556,0.1,0.1,3040
0.36666667,0.07,0.45555556,1.2,0.1,3041
0.36666667,0.07,0.45555556,2.3,0.1,3042
0.36666667,0.07,0.45555556,3.4,0.1,3043
0.36666667,0.07,0.45555556,4.5,0.1,3044
0.36666667,0.07,0.45555556,5.6,0.1,3045
0.36666667,0.07,0.45555556,6.7,0.1,3046
0.36666667,0.07,0.45555556,7.8,0.1,3047
0.36666667,0.07,0.45555556,8.9,0.1,3048
0.36666667,0.07,0.45555556,10.0,0.1,3049
0.36666667,0.07,0.54444444,0.1,0.1,3050
0.36666667,0.07,0.54444444,1.2,0.1,3051
0.36666667,0.07,0.54444444,2.3,0.1,3052
0.36666667,0.07,0.54444444,3.4,0.1,3053
0.36666667,0.07,0.54444444,4.5,0.1,3054
0.36666667,0.07,0.54444444,5.6,0.1,3055
0.36666667,0.07,0.54444444,6.7,0.1,3056
0.36666667,0.07,0.54444444,7.8,0.1,3057
0.36666667,0.07,0.54444444,8.9,0.1,3058
0.36666667,0.07,0.54444444,10.0,0.1,3059
0.36666667,0.07,0.63333333,0.1,0.1,3060
0.36666667,0.07,0.63333333,1.2,0.1,3061
0.36666667,0.07,0.63333333,2.3,0.1,3062
0.36666667,0.07,0.63333333,3.4,0.1,3063
0.36666667,0.07,0.63333333,4.5,0.1,3064
0.36666667,0.07,0.63333333,5.6,0.1,3065
0.36666667,0.07,0.63333333,6.7,0.1,3066
0.36666667,0.07,0.63333333,7.8,0.1,3067
0.36666667,0.07,0.63333333,8.9,0.1,3068
0.36666667,0.07,0.63333333,10.0,0.1,3069
0.36666667,0.07,0.72222222,0.1,0.1,3070
0.36666667,0.07,0.72222222,1.2,0.1,3071
0.36666667,0.07,0.72222222,2.3,0.1,3072
0.36666667,0.07,0.72222222,3.4,0.1,3073
0.36666667,0.07,0.72222222,4.5,0.1,3074
0.36666667,0.07,0.72222222,5.6,0.1,3075
0.36666667,0.07,0.72222222,6.7,0.1,3076
0.36666667,0.07,0.72222222,7.8,0.1,3077
0.36666667,0.07,0.72222222,8.9,0.1,3078
0.36666667,0.07,0.72222222,10.0,0.1,3079
0.36666667,0.07,0.81111111,0.1,0.1,3080
0.36666667,0.07,0.81111111,1.2,0.1,3081
0.36666667,0.07,0.81111111,2.3,0.1,3082
0.36666667,0.07,0.81111111,3.4,0.1,3083
0.36666667,0.07,0.81111111,4.5,0.1,3084
0.36666667,0.07,0.81111111,5.6,0.1,3085
0.36666667,0.07,0.81111111,6.7,0.1,3086
0.36666667,0.07,0.81111111,7.8,0.1,3087
0.36666667,0.07,0.81111111,8.9,0.1,3088
0.36666667,0.07,0.81111111,10.0,0.1,3089
0.36666667,0.07,0.9,0.1,0.1,3090
0.36666667,0.07,0.9,1.2,0.1,3091
0.36666667,0.07,0.9,2.3,0.1,3092
0.36666667,0.07,0.9,3.4,0.1,3093
0.36666667,0.07,0.9,4.5,0.1,3094
0.36666667,0.07,0.9,5.6,0.1,3095
0.36666667,0.07,0.9,6.7,0.1,3096
0.36666667,0.07,0.9,7.8,0.1,3097
0.36666667,0.07,0.9,8.9,0.1,3098
0.36666667,0.07,0.9,10.0,0.1,3099
0.36666667,0.84,0.1,0.1,1.2,3100
0.36666667,0.84,0.1,1.2,1.2,3101
0.36666667,0.84,0.1,2.3,1.2,3102
0.36666667,0.84,0.1,3.4,1.2,3103
0.36666667,0.84,0.1,4.5,1.2,3104
0.36666667,0.84,0.1,5.6,1.2,3105
0.36666667,0.84,0.1,6.7,1.2,3106
0.36666667,0.84,0.1,7.8,1.2,3107
0.36666667,0.84,0.1,8.9,1.2,3108
0.36666667,0.84,0.1,10.0,1.2,3109
0.36666667,0.84,0.18888889,0.1,1.2,3110
0.36666667,0.84,0.18888889,1.2,1.2,3111
0.36666667,0.84,0.18888889,2.3,1.2,3112
0.36666667,0.84,0.18888889,3.4,1.2,3113
0.36666667,0.84,0.18888889,4.5,1.2,3114
0.36666667,0.84,0.18888889,5.6,1.2,3115
0.36666667,0.84,0.18888889,6.7,1.2,3116
0.36666667,0.84,0.18888889,7.8,1.2,3117
0.36666667,0.84,0.18888889,8.9,1.2,3118
0.36666667,0.84,0.18888889,10.0,1.2,3119
0.36666667,0.84,0.27777778,0.1,1.2,3120
0.36666667,0.84,0.27777778,1.2,1.2,3121
0.36666667,0.84,0.27777778,2.3,1.2,3122
0.36666667,0.84,0.27777778,3.4,1.2,3123
0.36666667,0.84,0.27777778,4.5,1.2,3124
0.36666667,0.84,0.27777778,5.6,1.2,3125
0.36666667,0.84,0.27777778,6.7,1.2,3126
0.36666667,0.84,0.27777778,7.8,1.2,3127
0.36666667,0.84,0.27777778,8.9,1.2,3128
0.36666667,0.84,0.27777778,10.0,1.2,3129
0.36666667,0.84,0.36666667,0.1,1.2,3130
0.36666667,0.84,0.36666667,1.2,1.2,3131
0.36666667,0.84,0.36666667,2.3,1.2,3132
0.36666667,0.84,0.36666667,3.4,1.2,3133
0.36666667,0.84,0.36666667,4.5,1.2,3134
0.36666667,0.84,0.36666667,5.6,1.2,3135
0.36666667,0.84,0.36666667,6.7,1.2,3136
0.36666667,0.84,0.36666667,7.8,1.2,3137
0.36666667,0.84,0.36666667,8.9,1.2,3138
0.36666667,0.84,0.36666667,10.0,1.2,3139
0.36666667,0.84,0.45555556,0.1,1.2,3140
0.36666667,0.84,0.45555556,1.2,1.2,3141
0.36666667,0.84,0.45555556,2.3,1.2,3142
0.36666667,0.84,0.45555556,3.4,1.2,3143
0.36666667,0.84,0.45555556,4.5,1.2,3144
0.36666667,0.84,0.45555556,5.6,1.2,3145
0.36666667,0.84,0.45555556,6.7,1.2,3146
0.36666667,0.84,0.45555556,7.8,1.2,3147
0.36666667,0.84,0.45555556,8.9,1.2,3148
0.36666667,0.84,0.45555556,10.0,1.2,3149
0.36666667,0.84,0.54444444,0.1,1.2,3150
0.36666667,0.84,0.54444444,1.2,1.2,3151
0.36666667,0.84,0.54444444,2.3,1.2,3152
0.36666667,0.84,0.54444444,3.4,1.2,3153
0.36666667,0.84,0.54444444,4.5,1.2,3154
0.36666667,0.84,0.54444444,5.6,1.2,3155
0.36666667,0.84,0.54444444,6.7,1.2,3156
0.36666667,0.84,0.54444444,7.8,1.2,3157
0.36666667,0.84,0.54444444,8.9,1.2,3158
0.36666667,0.84,0.54444444,10.0,1.2,3159
0.36666667,0.84,0.63333333,0.1,1.2,3160
0.36666667,0.84,0.63333333,1.2,1.2,3161
0.36666667,0.84,0.63333333,2.3,1.2,3162
0.36666667,0.84,0.63333333,3.4,1.2,3163
0.36666667,0.84,0.63333333,4.5,1.2,3164
0.36666667,0.84,0.63333333,5.6,1.2,3165
0.36666667,0.84,0.63333333,6.7,1.2,3166
0.36666667,0.84,0.63333333,7.8,1.2,3167
0.36666667,0.84,0.63333333,8.9,1.2,3168
0.36666667,0.84,0.63333333,10.0,1.2,3169
0.36666667,0.84,0.72222222,0.1,1.2,3170
0.36666667,0.84,0.72222222,1.2,1.2,3171
0.36666667,0.84,0.72222222,2.3,1.2,3172
0.36666667,0.84,0.72222222,3.4,1.2,3173
0.36666667,0.84,0.72222222,4.5,1.2,3174
0.36666667,0.84,0.72222222,5.6,1.2,3175
0.36666667,0.84,0.72222222,6.7,1.2,3176
0.36666667,0.84,0.72222222,7.8,1.2,3177
0.36666667,0.84,0.72222222,8.9,1.2,3178
0.36666667,0.84,0.72222222,10.0,1.2,3179
0.36666667,0.84,0.81111111,0.1,1.2,3180
0.36666667,0.84,0.81111111,1.2,1.2,3181
0.36666667,0.84,0.81111111,2.3,1.2,3182
0.36666667,0.84,0.81111111,3.4,1.2,3183
0.36666667,0.84,0.81111111,4.5,1.2,3184
0.36666667,0.84,0.81111111,5.6,1.2,3185
0.36666667,0.84,0.81111111,6.7,1.2,3186
0.36666667,0.84,0.81111111,7.8,1.2,3187
0.36666667,0.84,0.81111111,8.9,1.2,3188
0.36666667,0.84,0.81111111,10.0,1.2,3189
0.36666667,0.84,0.9,0.1,1.2,3190
0.36666667,0.84,0.9,1.2,1.2,3191
0.36666667,0.84,0.9,2.3,1.2,3192
0.36666667,0.84,0.9,3.4,1.2,3193
0.36666667,0.84,0.9,4.5,1.2,3194
0.36666667,0.84,0.9,5.6,1.2,3195
0.36666667,0.84,0.9,6.7,1.2,3196
0.36666667,0.84,0.9,7.8,1.2,3197
0.36666667,0.84,0.9,8.9,1.2,3198
0.36666667,0.84,0.9,10.0,1.2,3199
0.36666667,1.61,0.1,0.1,2.3,3200
0.36666667,1.61,0.1,1.2,2.3,3201
0.36666667,1.61,0.1,2.3,2.3,3202
0.36666667,1.61,0.1,3.4,2.3,3203
0.36666667,1.61,0.1,4.5,2.3,3204
0.36666667,1.61,0.1,5.6,2.3,3205
0.36666667,1.61,0.1,6.7,2.3,3206
0.36666667,1.61,0.1,7.8,2.3,3207
0.36666667,1.61,0.1,8.9,2.3,3208
0.36666667,1.61,0.1,10.0,2.3,3209
0.36666667,1.61,0.18888889,0.1,2.3,3210
0.36666667,1.61,0.18888889,1.2,2.3,3211
0.36666667,1.61,0.18888889,2.3,2.3,3212
0.36666667,1.61,0.18888889,3.4,2.3,3213
0.36666667,1.61,0.18888889,4.5,2.3,3214
0.36666667,1.61,0.18888889,5.6,2.3,3215
0.36666667,1.61,0.18888889,6.7,2.3,3216
0.36666667,1.61,0.18888889,7.8,2.3,3217
0.36666667,1.61,0.18888889,8.9,2.3,3218
0.36666667,1.61,0.18888889,10.0,2.3,3219
